Image,TrueClass,PredictedClass,Confidence,Correct
_Field Santa Isabel 2_BM-204_1_DSCF0029.jpg,Animals,Animals,0.6327,True
_Field Santa Isabel 2_BM-204_1_DSCF0042.jpg,Animals,Animals,0.8272,True
_Field Santa Isabel 2_BM-204_1_DSCF0071.jpg,Animals,Animals,0.7372,True
_Field Santa Isabel 2_BM-204_1_DSCF0082.jpg,Animals,Animals,0.7485,True
_Field Santa Isabel 2_BM-204_1_DSCF0092.jpg,Animals,Animals,0.4637,True
_Field Santa Isabel 2_BM-204_1_DSCF0122.jpg,Animals,Animals,0.7163,True
_Field Santa Isabel 2_BM-204_1_DSCF0128.jpg,Animals,Animals,0.5601,True
_Field Santa Isabel 2_BM-204_1_DSCF0131.jpg,Animals,Animals,0.4943,True
_Field Santa Isabel 2_BM-204_1_DSCF0132.jpg,Animals,Animals,0.4954,True
_Field Santa Isabel 2_BM-204_1_DSCF0156.jpg,Animals,Animals,0.5963,True
_Field Santa Isabel 2_BM-204_1_DSCF0162.jpg,Animals,Animals,0.5895,True
_Field Santa Isabel 2_BM-204_1_DSCF0169.jpg,Animals,Animals,0.7835,True
_Field Santa Isabel 2_BM-204_1_DSCF0191.jpg,Animals,Animals,0.8029,True
_Field Santa Isabel 2_BM-204_1_DSCF0196.jpg,Animals,Animals,0.7967,True
_Field Santa Isabel 2_BM-204_1_DSCF0211.jpg,Animals,Animals,0.7065,True
_Field Santa Isabel 2_BM-204_1_DSCF0290.jpg,Animals,Animals,0.8286,True
_Field Santa Isabel 2_BM-204_1_DSCF0296.jpg,Animals,Animals,0.9117,True
_Field Santa Isabel 2_BM-204_1_DSCF0315.jpg,Animals,Animals,0.9811,True
_Field Santa Isabel 2_BM-204_1_DSCF0322.jpg,Animals,Animals,0.9782,True
_Field Santa Isabel 2_BM-204_1_DSCF0323.jpg,Animals,Animals,0.9927,True
_Field Santa Isabel 2_BM-204_1_DSCF0327.jpg,Animals,Animals,0.9967,True
_Field Santa Isabel 2_BM-204_2_DSCF0033.jpg,Animals,Animals,0.9512,True
_Field Santa Isabel 2_BM-204_2_DSCF0061.jpg,Animals,Animals,0.9701,True
_Field Santa Isabel 2_BM-204_2_DSCF0085.jpg,Animals,Animals,0.9887,True
_Field Santa Isabel 2_BM-204_2_DSCF0108.jpg,Animals,Animals,0.695,True
_Field Santa Isabel 2_BM-204_2_DSCF0115.jpg,Animals,Animals,0.7379,True
_Field Santa Isabel 2_BM-204_2_DSCF0121.jpg,Animals,Animals,0.7525,True
_Field Santa Isabel 2_BM-204_2_DSCF0123.jpg,Animals,Animals,0.8426,True
_Field Santa Isabel 2_BM-205_1_DSCF0033.jpg,Animals,Animals,0.88,True
_Field Santa Isabel 2_BM-205_1_DSCF0037.jpg,Animals,Animals,0.9011,True
_Field Santa Isabel 2_BM-205_1_DSCF0045.jpg,Animals,Animals,0.9273,True
_Field Santa Isabel 2_BM-205_1_DSCF0059.jpg,Animals,Animals,0.8169,True
_Field Santa Isabel 2_BM-205_1_DSCF0071.jpg,Animals,Animals,0.4983,True
_Field Santa Isabel 2_BM-205_1_DSCF0073.jpg,Animals,Animals,0.899,True
_Field Santa Isabel 2_BM-205_1_DSCF0092.jpg,Animals,Animals,0.5844,True
_Field Santa Isabel 2_BM-205_1_DSCF0105.jpg,Animals,Animals,0.8324,True
_Field Santa Terezinha 1_BM-011_1_DSCF0086.jpg,Animals,Animals,0.9923,True
_Field Santa Terezinha 1_BM-011_1_DSCF0090.jpg,Animals,Animals,0.9818,True
_Field Santa Terezinha 1_BM-011_1_DSCF0096.jpg,Animals,Animals,0.9988,True
_Field Santa Terezinha 1_BM-011_1_DSCF0103.jpg,Animals,Animals,0.9974,True
_Field Santa Terezinha 1_BM-024_1_DSCF0250.jpg,Animals,Animals,0.6795,True
_Field Santa Terezinha 1_BM-024_1_DSCF0258.jpg,Animals,Animals,0.7458,True
_Field Santa Terezinha 1_BM-029_1_DSCF0260.jpg,Animals,Animals,0.856,True
_Field Santa Terezinha 1_BM-029_1_DSCF0270.jpg,Animals,Animals,0.9936,True
_Field Santa Terezinha 1_BM-029_1_DSCF0288.jpg,Animals,Empty,0.6335,False
_Field Santa Terezinha 1_BM-031_1_DSCF0023.jpg,Animals,Animals,0.9627,True
_Field Santa Terezinha 1_BM-033_1_DSCF0082.jpg,Animals,Animals,0.9995,True
_Field Santa Terezinha 1_BM-033_1_DSCF0087.jpg,Animals,Animals,0.987,True
_Field Santa Terezinha 1_BM-033_1_DSCF0092.jpg,Animals,Animals,0.9882,True
_Field Santa Terezinha 1_BM-037_1_DSCF0050.jpg,Animals,Animals,0.8896,True
_Field Santa Terezinha 1_BM-040_1_DSCF0038.jpg,Animals,Animals,0.8882,True
_Field Santa Terezinha 1_BM-040_1_DSCF0039.jpg,Animals,Animals,0.9407,True
_Field Sao Caetano 1_BM-009_1_DSCF0039.jpg,Animals,Animals,0.6443,True
_Field Sao Caetano 1_BM-009_1_DSCF0047.jpg,Animals,Animals,0.9651,True
_Field Sao Caetano 1_BM-009_1_DSCF0049.jpg,Animals,Animals,0.9845,True
_Field Sao Caetano 1_BM-009_1_DSCF0051.jpg,Animals,Animals,0.9832,True
_Field Sao Caetano 1_BM-009_1_DSCF0057.jpg,Animals,Animals,0.9773,True
_Field Sao Caetano 1_BM-009_1_DSCF0061.jpg,Animals,Animals,0.9662,True
_Field Sao Caetano 1_BM-009_1_DSCF0063.jpg,Animals,Animals,0.8656,True
_Field Sao Caetano 1_BM-009_1_DSCF0088.jpg,Animals,Animals,0.9963,True
_Field Sao Caetano 1_BM-009_1_DSCF0096.jpg,Animals,Animals,0.9582,True
_Field Sao Caetano 2_BM-010_1_DSCF0323.jpg,Animals,Animals,0.8803,True
_Field Sao Caetano 2_BM-010_1_DSCF0340.jpg,Animals,Animals,0.987,True
_Field Sao Caetano 2_BM-010_1_DSCF0341.jpg,Animals,Animals,0.9759,True
_Field Sao Caetano 2_BM-010_1_DSCF0344.jpg,Animals,Animals,0.937,True
_Field Sao Caetano 2_BM-010_1_DSCF0371.jpg,Animals,Animals,0.9206,True
_Field Sao Caetano 2_BM-010_1_DSCF0424.jpg,Animals,Animals,0.9656,True
_Field Sao Caetano 2_BM-010_1_DSCF0464.jpg,Animals,Animals,0.9609,True
_Field Sao Caetano 2_BM-010_1_DSCF0468.jpg,Animals,Animals,0.984,True
_Field Sao Caetano 2_BM-010_1_DSCF0488.jpg,Animals,Animals,0.9519,True
_Field Sao Caetano 2_BM-010_1_DSCF0539.jpg,Animals,Animals,0.866,True
_Field Sao Caetano 2_BM-010_1_DSCF0571.jpg,Animals,Animals,0.9653,True
_Field Sao Caetano 2_BM-010_1_DSCF0576.jpg,Animals,Animals,0.9754,True
_Field Sao Caetano 2_BM-010_1_DSCF0577.jpg,Animals,Animals,0.8334,True
_Field Sao Caetano 2_BM-010_1_DSCF0584.jpg,Animals,Animals,0.8477,True
_Field Sao Caetano 2_BM-010_1_DSCF0601.jpg,Animals,Animals,0.9699,True
_Field Sao Caetano 2_BM-139_1_DSCF5845.jpg,Animals,Animals,0.8761,True
_Field Sao Caetano 2_BM-139_1_DSCF5848.jpg,Animals,Animals,0.8703,True
_Field Sao Caetano 2_BM-139_1_DSCF5860.jpg,Animals,Animals,0.9114,True
_Field Sao Caetano 2_BM-139_1_DSCF5861.jpg,Animals,Animals,0.963,True
_Field Sao Caetano 2_BM-153_1_DSCF3698.jpg,Animals,Animals,0.8507,True
_Field Sao Caetano 2_BM-153_1_DSCF3729.jpg,Animals,Animals,0.8619,True
_Field Sao Caetano 2_BM-153_1_DSCF3747.jpg,Animals,Animals,0.8834,True
_Field Sao Caetano 2_BM-153_1_DSCF3770.jpg,Animals,Animals,0.7071,True
_Field Sao Caetano 2_BM-153_1_DSCF3771.jpg,Animals,Animals,0.7067,True
_Field Sao Caetano 2_BM-153_1_DSCF3789.jpg,Animals,Animals,0.8669,True
_Field Sao Caetano 2_BM-153_1_DSCF3814.jpg,Animals,Animals,0.7979,True
_Field Sao Caetano 2_BM-153_1_DSCF3849.jpg,Animals,Animals,0.8423,True
_Field Sao Caetano 2_BM-153_1_DSCF3853.jpg,Animals,Animals,0.714,True
_Field Sao Caetano 2_BM-153_1_DSCF3874.jpg,Animals,Animals,0.8663,True
_Field Sao Caetano 2_BM-153_1_DSCF3886.jpg,Animals,Animals,0.7896,True
_Field Sao Caetano 2_BM-153_1_DSCF3888.jpg,Animals,Animals,0.8782,True
_Field Sao Caetano 2_BM-153_1_DSCF8264.jpg,Animals,Animals,0.9684,True
_Field Sao Caetano 2_BM-153_1_DSCF8283.jpg,Animals,Animals,0.9515,True
_Field Sao Caetano 2_BM-153_1_DSCF8292.jpg,Animals,Animals,0.8559,True
_Field Sao Caetano 2_BM-153_1_DSCF8307.jpg,Animals,Animals,0.8827,True
_Field Sao Caetano 2_BM-153_1_DSCF8312.jpg,Animals,Animals,0.9062,True
_Field Sao Caetano 3_BM-029_1_DSCF0015.jpg,Animals,Animals,0.985,True
_Field Sao Caetano 3_BM-029_1_DSCF0030.jpg,Animals,Animals,0.9889,True
_Field Sao Caetano 3_BM-138_1_DSCF0661.jpg,Animals,Animals,0.9945,True
_Field Sao Caetano 3_BM-197_1_DSCF2228.jpg,Animals,Animals,0.9969,True
_Field Sao Caetano 3_BM-197_1_DSCF2229.jpg,Animals,Animals,0.9951,True
_Field Sao Caetano 4_BM-022_1_DSCF0025.jpg,Animals,Animals,0.9964,True
_Field Sao Paulo 01_BM-131_1_DSCF0021.jpg,Animals,Animals,0.9992,True
_Field Sao Paulo 01_BM-215_1_DSCF0008.jpg,Animals,Animals,0.7596,True
_Field Sao Paulo 01_BM-242_2_DSCF0036.jpg,Animals,Animals,0.7176,True
_Field Sao Paulo 01_BM-242_2_DSCF0038.jpg,Animals,Animals,0.7643,True
_Field Sao Paulo 01_BM-242_2_DSCF0039.jpg,Animals,Animals,0.6956,True
_Field Caramuru 03_BM-155_1_DSCF0011.jpg,Empty,Empty,0.886,True
_Field Caramuru 04_BM-128_1_DSCF0009.jpg,Empty,Insects,0.5914,False
_Field Caramuru 04_BM-128_1_DSCF0109.jpg,Empty,Animals,0.9116,False
_Field Caramuru 04_BM-147_1_DSCF0243.jpg,Empty,Empty,0.9249,True
_Field Caramuru 04_BM-147_1_DSCF0340.jpg,Empty,Empty,0.9597,True
_Field Caramuru 04_BM-147_1_DSCF0661.jpg,Empty,Empty,0.9539,True
_Field Caramuru 04_BM-147_1_DSCF1099.jpg,Empty,Empty,0.9756,True
_Field Caramuru 04_BM-147_1_DSCF1235.jpg,Empty,Empty,0.9751,True
_Field Caramuru 04_BM-147_1_DSCF1395.jpg,Empty,Empty,0.9823,True
_Field Caramuru 04_BM-147_1_DSCF1900.jpg,Empty,Empty,0.9707,True
_Field Caramuru 04_BM-147_1_DSCF1964.jpg,Empty,Empty,0.9739,True
_Field Caramuru 04_BM-147_1_DSCF2247.jpg,Empty,Empty,0.9728,True
_Field Caramuru 04_BM-147_1_DSCF2386.jpg,Empty,Empty,0.9221,True
_Field Caramuru 04_BM-147_1_DSCF2544.jpg,Empty,Empty,0.8616,True
_Field Caramuru 04_BM-147_1_DSCF3167.jpg,Empty,Empty,0.8695,True
_Field Caramuru 04_BM-147_1_DSCF3351.jpg,Empty,Empty,0.8853,True
_Field Caramuru 04_BM-147_1_DSCF3401.jpg,Empty,Empty,0.8749,True
_Field Caramuru 04_BM-147_1_DSCF3614.jpg,Empty,Empty,0.9302,True
_Field Caramuru 04_BM-147_1_DSCF3659.jpg,Empty,Empty,0.9293,True
_Field Caramuru 04_BM-147_1_DSCF3668.jpg,Empty,Empty,0.9428,True
_Field Caramuru 04_BM-147_1_DSCF3846.jpg,Empty,Empty,0.8887,True
_Field Caramuru 04_BM-147_1_DSCF4130.jpg,Empty,Empty,0.889,True
_Field Caramuru 04_BM-147_1_DSCF4600.jpg,Empty,Empty,0.8583,True
_Field Caramuru 04_BM-149_1_DSCF0286.jpg,Empty,Empty,0.9934,True
_Field Caramuru 04_BM-149_1_DSCF0310.jpg,Empty,Empty,0.9938,True
_Field Caramuru 04_BM-149_1_DSCF0557.jpg,Empty,Empty,0.9888,True
_Field Caramuru 04_BM-149_1_DSCF0653.jpg,Empty,Empty,0.9919,True
_Field Caramuru 04_BM-149_1_DSCF0766.jpg,Empty,Empty,0.976,True
_Field Caramuru 04_BM-149_1_DSCF0873.jpg,Empty,Empty,0.9738,True
_Field Caramuru 04_BM-149_1_DSCF1074.jpg,Empty,Empty,0.6863,True
_Field Caramuru 04_BM-149_1_DSCF1538.jpg,Empty,Empty,0.9684,True
_Field Caramuru 04_BM-149_1_DSCF1687.jpg,Empty,Empty,0.9748,True
_Field Caramuru 04_BM-149_1_DSCF1723.jpg,Empty,Empty,0.9536,True
_Field Caramuru 04_BM-149_1_DSCF1774.jpg,Empty,Empty,0.9813,True
_Field Caramuru 04_BM-149_1_DSCF1875.jpg,Empty,Empty,0.9557,True
_Field Caramuru 04_BM-149_1_DSCF1890.jpg,Empty,Empty,0.9512,True
_Field Caramuru 04_BM-150_1_DSCF0296.jpg,Empty,Empty,0.9605,True
_Field Caramuru 04_BM-150_1_DSCF0390.jpg,Empty,Empty,0.9462,True
_Field Caramuru 04_BM-150_1_DSCF0515.jpg,Empty,Empty,0.9622,True
_Field Caramuru 04_BM-150_1_DSCF1003.jpg,Empty,Empty,0.9594,True
_Field Caramuru 04_BM-150_1_DSCF1021.jpg,Empty,Empty,0.9554,True
_Field Caramuru 04_BM-150_1_DSCF1151.jpg,Empty,Empty,0.917,True
_Field Caramuru 04_BM-150_1_DSCF1324.jpg,Empty,Empty,0.9319,True
_Field Caramuru 04_BM-150_1_DSCF1636.jpg,Empty,Insects,0.5629,False
_Field Caramuru 04_BM-150_1_DSCF2079.jpg,Empty,Insects,0.7661,False
_Field Caramuru 04_BM-150_1_DSCF2241.jpg,Empty,Insects,0.7639,False
_Field Caramuru 04_BM-150_1_DSCF2298.jpg,Empty,Insects,0.7351,False
_Field Caramuru 04_BM-150_1_DSCF3052.jpg,Empty,Insects,0.7759,False
_Field Caramuru 04_BM-150_1_DSCF3072.jpg,Empty,Insects,0.8087,False
_Field Caramuru 04_BM-150_1_DSCF3153.jpg,Empty,Insects,0.6942,False
_Field Caramuru 04_BM-150_1_DSCF3366.jpg,Empty,Insects,0.8518,False
_Field Caramuru 04_BM-150_1_DSCF3398.jpg,Empty,Insects,0.8495,False
_Field Caramuru 04_BM-150_1_DSCF3780.jpg,Empty,Insects,0.8117,False
_Field Caramuru 04_BM-150_1_DSCF3843.jpg,Empty,Insects,0.815,False
_Field Caramuru 04_BM-150_1_DSCF3881.jpg,Empty,Insects,0.7945,False
_Field Caramuru 04_BM-150_1_DSCF3952.jpg,Empty,Insects,0.853,False
_Field Caramuru 04_BM-150_1_DSCF4091.jpg,Empty,Insects,0.6299,False
_Field Caramuru 04_BM-150_1_DSCF4099.jpg,Empty,Insects,0.6232,False
_Field Caramuru 04_BM-150_1_DSCF4168.jpg,Empty,Insects,0.6023,False
_Field Caramuru 04_BM-150_1_DSCF4372.jpg,Empty,Empty,0.559,True
_Field Caramuru 04_BM-150_1_DSCF4532.jpg,Empty,Insects,0.6987,False
_Field Caramuru 04_BM-150_1_DSCF4538.jpg,Empty,Insects,0.6824,False
_Field Caramuru 04_BM-163_1_DSCF0302.jpg,Empty,Empty,0.9226,True
_Field Caramuru 04_BM-163_1_DSCF0406.jpg,Empty,Empty,0.9439,True
_Field Caramuru 04_BM-163_1_DSCF0479.jpg,Empty,Empty,0.9608,True
_Field Caramuru 04_BM-163_1_DSCF0676.jpg,Empty,Empty,0.9509,True
_Field Caramuru 04_BM-163_1_DSCF0680.jpg,Empty,Empty,0.959,True
_Field Caramuru 04_BM-163_1_DSCF0856.jpg,Empty,Empty,0.9588,True
_Field Caramuru 04_BM-163_1_DSCF0878.jpg,Empty,Empty,0.9441,True
_Field Caramuru 04_BM-163_1_DSCF1733.jpg,Empty,Empty,0.9,True
_Field Caramuru 04_BM-163_1_DSCF2028.jpg,Empty,Empty,0.9445,True
_Field Caramuru 04_BM-163_1_DSCF2059.jpg,Empty,Empty,0.931,True
_Field Caramuru 04_BM-163_1_DSCF2101.jpg,Empty,Empty,0.9387,True
_Field Caramuru 04_BM-163_1_DSCF2220.jpg,Empty,Empty,0.7769,True
_Field Caramuru 04_BM-163_1_DSCF2375.jpg,Empty,Empty,0.8995,True
_Field Caramuru 04_BM-163_1_DSCF2432.jpg,Empty,Empty,0.8984,True
_Field Caramuru 04_BM-163_1_DSCF2664.jpg,Empty,Empty,0.8977,True
_Field Caramuru 04_BM-163_2_DSCF0121.jpg,Empty,Insects,0.5078,False
_Field Caramuru 04_BM-204_1_DSCF0002.jpg,Empty,Empty,0.4611,True
_Field Caramuru 04_BM-215_1_DSCF0068.jpg,Empty,Empty,0.7092,True
_Field Caramuru 04_BM-215_1_DSCF0236.jpg,Empty,Empty,0.6552,True
_Field Caramuru 04_BM-215_1_DSCF0277.jpg,Empty,Empty,0.6023,True
_Field Caramuru 04_BM-215_1_DSCF0862.jpg,Empty,Empty,0.8263,True
_Field Caramuru 04_BM-215_1_DSCF1267.jpg,Empty,Empty,0.9672,True
_Field Caramuru 04_BM-215_1_DSCF1306.jpg,Empty,Empty,0.9691,True
_Field Caramuru 04_BM-215_1_DSCF1658.jpg,Empty,Empty,0.9465,True
_Field Caramuru 04_BM-215_1_DSCF1674.jpg,Empty,Empty,0.9463,True
_Field Caramuru 04_BM-215_1_DSCF1933.jpg,Empty,Empty,0.9555,True
_Field Caramuru 04_BM-215_1_DSCF2124.jpg,Empty,Empty,0.9471,True
_Field Caramuru 04_BM-215_1_DSCF2231.jpg,Empty,Empty,0.9058,True
_Field Caramuru 04_BM-215_1_DSCF2370.jpg,Empty,Empty,0.8484,True
_Field Caramuru 04_BM-215_1_DSCF2904.jpg,Empty,Empty,0.6799,True
_Field Caramuru 04_BM-215_1_DSCF2973.jpg,Empty,Empty,0.5486,True
_Field Caramuru 04_BM-215_1_DSCF3022.jpg,Empty,Empty,0.7721,True
_Field Caramuru 04_BM-215_1_DSCF3162.jpg,Empty,Empty,0.7708,True
_Field Caramuru 04_BM-215_1_DSCF3430.jpg,Empty,Empty,0.8978,True
_Field Caramuru 04_BM-215_1_DSCF3450.jpg,Empty,Empty,0.9087,True
_Field Caramuru 04_BM-215_1_DSCF3771.jpg,Empty,Empty,0.9218,True
_Field Caramuru 04_BM-215_1_DSCF4787.jpg,Empty,Empty,0.8456,True
_Field Caramuru 04_BM-215_1_DSCF5094.jpg,Empty,Empty,0.6702,True
_Field Caramuru 04_BM-215_1_DSCF5158.jpg,Empty,Insects,0.6644,False
_Field Caramuru 04_BM-215_1_DSCF5235.jpg,Empty,Insects,0.7144,False
_Field Caramuru 04_BM-215_1_DSCF5417.jpg,Empty,Insects,0.5277,False
_Field Caramuru 05_BM-094_1_DSCF0005.jpg,Empty,Animals,0.9965,False
_Field Caramuru 05_BM-230_1_DSCF0061.jpg,Empty,Animals,0.9781,False
_Field Caramuru 05_BM-230_1_DSCF0153.jpg,Empty,Insects,0.4998,False
_Field Caramuru 06_BM-090_1_DSCF0191.jpg,Empty,Empty,0.9794,True
_Field Caramuru 06_BM-090_1_DSCF0566.jpg,Empty,Empty,0.9199,True
_Field Caramuru 06_BM-090_1_DSCF0614.jpg,Empty,Empty,0.9776,True
_Field Caramuru 06_BM-090_1_DSCF10198.jpg,Empty,Empty,0.9606,True
_Field Caramuru 06_BM-090_1_DSCF10324.jpg,Empty,Empty,0.9693,True
_Field Caramuru 06_BM-090_1_DSCF1035.jpg,Empty,Empty,0.9322,True
_Field Caramuru 06_BM-090_1_DSCF10540.jpg,Empty,Empty,0.9725,True
_Field Caramuru 06_BM-090_1_DSCF10632.jpg,Empty,Empty,0.9397,True
_Field Caramuru 06_BM-090_1_DSCF10938.jpg,Empty,Empty,0.9294,True
_Field Caramuru 06_BM-090_1_DSCF11056.jpg,Empty,Empty,0.9253,True
_Field Caramuru 06_BM-090_1_DSCF11131.jpg,Empty,Empty,0.9318,True
_Field Caramuru 06_BM-090_1_DSCF11399.jpg,Empty,Empty,0.8847,True
_Field Caramuru 06_BM-090_1_DSCF11883.jpg,Empty,Empty,0.8999,True
_Field Caramuru 06_BM-090_1_DSCF12307.jpg,Empty,Empty,0.9372,True
_Field Caramuru 06_BM-090_1_DSCF12528.jpg,Empty,Empty,0.877,True
_Field Caramuru 06_BM-090_1_DSCF12605.jpg,Empty,Empty,0.8831,True
_Field Caramuru 06_BM-090_1_DSCF12623.jpg,Empty,Empty,0.901,True
_Field Caramuru 06_BM-090_1_DSCF12838.jpg,Empty,Empty,0.9018,True
_Field Caramuru 06_BM-090_1_DSCF13065.jpg,Empty,Empty,0.9463,True
_Field Caramuru 06_BM-090_1_DSCF13225.jpg,Empty,Empty,0.9299,True
_Field Caramuru 06_BM-090_1_DSCF13309.jpg,Empty,Empty,0.9355,True
_Field Caramuru 06_BM-090_1_DSCF1640.jpg,Empty,Empty,0.9506,True
_Field Caramuru 06_BM-090_1_DSCF1826.jpg,Empty,Empty,0.9538,True
_Field Caramuru 06_BM-090_1_DSCF1933.jpg,Empty,Empty,0.955,True
_Field Caramuru 06_BM-090_1_DSCF2066.jpg,Empty,Empty,0.942,True
_Field Caramuru 06_BM-090_1_DSCF2426.jpg,Empty,Empty,0.9469,True
_Field Caramuru 06_BM-090_1_DSCF2496.jpg,Empty,Empty,0.9565,True
_Field Caramuru 06_BM-090_1_DSCF2690.jpg,Empty,Empty,0.9574,True
_Field Caramuru 06_BM-090_1_DSCF3330.jpg,Empty,Empty,0.9658,True
_Field Caramuru 06_BM-090_1_DSCF3405.jpg,Empty,Empty,0.9689,True
_Field Caramuru 06_BM-090_1_DSCF3446.jpg,Empty,Empty,0.9612,True
_Field Caramuru 06_BM-090_1_DSCF3657.jpg,Empty,Empty,0.9765,True
_Field Caramuru 06_BM-090_1_DSCF3679.jpg,Empty,Empty,0.9719,True
_Field Caramuru 06_BM-090_1_DSCF3727.jpg,Empty,Empty,0.9718,True
_Field Caramuru 06_BM-090_1_DSCF3952.jpg,Empty,Empty,0.9787,True
_Field Caramuru 06_BM-090_1_DSCF4222.jpg,Empty,Empty,0.9716,True
_Field Caramuru 06_BM-090_1_DSCF4282.jpg,Empty,Empty,0.9763,True
_Field Caramuru 06_BM-090_1_DSCF4330.jpg,Empty,Empty,0.9803,True
_Field Caramuru 06_BM-090_1_DSCF4548.jpg,Empty,Empty,0.9788,True
_Field Caramuru 06_BM-090_1_DSCF5631.jpg,Empty,Empty,0.9826,True
_Field Caramuru 06_BM-090_1_DSCF5644.jpg,Empty,Empty,0.984,True
_Field Caramuru 06_BM-090_1_DSCF6011.jpg,Empty,Empty,0.981,True
_Field Caramuru 06_BM-090_1_DSCF6210.jpg,Empty,Empty,0.9846,True
_Field Caramuru 06_BM-090_1_DSCF6282.jpg,Empty,Empty,0.9844,True
_Field Caramuru 06_BM-090_1_DSCF6361.jpg,Empty,Empty,0.9862,True
_Field Caramuru 06_BM-090_1_DSCF6493.jpg,Empty,Empty,0.9889,True
_Field Caramuru 06_BM-090_1_DSCF6521.jpg,Empty,Empty,0.9872,True
_Field Caramuru 06_BM-090_1_DSCF6608.jpg,Empty,Empty,0.9854,True
_Field Caramuru 06_BM-090_1_DSCF6647.jpg,Empty,Empty,0.9864,True
_Field Caramuru 06_BM-090_1_DSCF6824.jpg,Empty,Empty,0.9827,True
_Field Caramuru 06_BM-090_1_DSCF7017.jpg,Empty,Empty,0.977,True
_Field Caramuru 06_BM-090_1_DSCF7205.jpg,Empty,Empty,0.9824,True
_Field Caramuru 06_BM-090_1_DSCF7237.jpg,Empty,Empty,0.9825,True
_Field Caramuru 06_BM-090_1_DSCF7513.jpg,Empty,Empty,0.9861,True
_Field Caramuru 06_BM-090_1_DSCF7775.jpg,Empty,Empty,0.9904,True
_Field Caramuru 06_BM-090_1_DSCF7920.jpg,Empty,Empty,0.9909,True
_Field Caramuru 06_BM-090_1_DSCF8274.jpg,Empty,Empty,0.9892,True
_Field Caramuru 06_BM-090_1_DSCF8305.jpg,Empty,Empty,0.9866,True
_Field Caramuru 06_BM-090_1_DSCF8583.jpg,Empty,Empty,0.9883,True
_Field Caramuru 06_BM-090_1_DSCF8696.jpg,Empty,Empty,0.9882,True
_Field Caramuru 06_BM-090_1_DSCF8715.jpg,Empty,Empty,0.9888,True
_Field Caramuru 06_BM-092_1_DSCF0065.jpg,Empty,Empty,0.9507,True
_Field Caramuru 06_BM-092_1_DSCF0363.jpg,Empty,Empty,0.9747,True
_Field Caramuru 06_BM-092_1_DSCF0548.jpg,Empty,Empty,0.9824,True
_Field Caramuru 06_BM-092_1_DSCF0786.jpg,Empty,Empty,0.9763,True
_Field Caramuru 06_BM-092_1_DSCF0864.jpg,Empty,Empty,0.9742,True
_Field Caramuru 06_BM-092_1_DSCF0934.jpg,Empty,Empty,0.9749,True
_Field Caramuru 06_BM-092_1_DSCF1048.jpg,Empty,Empty,0.9652,True
_Field Caramuru 06_BM-092_1_DSCF1060.jpg,Empty,Empty,0.97,True
_Field Caramuru 06_BM-092_1_DSCF1164.jpg,Empty,Empty,0.9651,True
_Field Caramuru 06_BM-092_1_DSCF1306.jpg,Empty,Empty,0.9192,True
_Field Caramuru 06_BM-092_1_DSCF1363.jpg,Empty,Empty,0.9584,True
_Field Caramuru 06_BM-092_1_DSCF1384.jpg,Empty,Empty,0.9579,True
_Field Caramuru 06_BM-092_1_DSCF1607.jpg,Empty,Empty,0.9558,True
_Field Caramuru 06_BM-092_1_DSCF1811.jpg,Empty,Empty,0.9189,True
_Field Caramuru 06_BM-112_1_DSCF0115.jpg,Empty,Insects,0.6219,False
_Field Caramuru 06_BM-115_1_DSCF0058.jpg,Empty,Empty,0.9729,True
_Field Caramuru 06_BM-115_1_DSCF0331.jpg,Empty,Empty,0.9824,True
_Field Caramuru 06_BM-115_1_DSCF0377.jpg,Empty,Empty,0.9833,True
_Field Caramuru 06_BM-115_1_DSCF0594.jpg,Empty,Empty,0.9827,True
_Field Caramuru 06_BM-115_1_DSCF0747.jpg,Empty,Empty,0.9757,True
_Field Caramuru 06_BM-115_1_DSCF0828.jpg,Empty,Empty,0.9753,True
_Field Caramuru 06_BM-115_1_DSCF0976.jpg,Empty,Empty,0.971,True
_Field Caramuru 06_BM-115_1_DSCF1403.jpg,Empty,Empty,0.9006,True
_Field Caramuru 06_BM-118_1_DSCF0014.jpg,Empty,Insects,0.7687,False
_Field Caramuru 06_BM-118_1_DSCF0437.jpg,Empty,Insects,0.8961,False
_Field Caramuru 06_BM-118_1_DSCF0594.jpg,Empty,Insects,0.8872,False
_Field Caramuru 06_BM-121_1_DSCF0114.jpg,Empty,Insects,0.4107,False
_Field Caramuru 06_BM-121_1_DSCF0173.jpg,Empty,Insects,0.686,False
_Field Caramuru 06_BM-123_1_DSCF0066.jpg,Empty,Animals,0.3676,False
_Field Caramuru 06_BM-192_1_DSCF0127.jpg,Empty,Empty,0.6641,True
_Field Caramuru 06_BM-192_1_DSCF0141.jpg,Empty,Empty,0.9327,True
_Field Caramuru 06_BM-202_1_DSCF0012.jpg,Empty,Empty,0.9534,True
_Field Caramuru 06_BM-202_1_DSCF0035.jpg,Empty,Empty,0.9415,True
_Field Caramuru 06_BM-202_1_DSCF0140.jpg,Empty,Empty,0.9615,True
_Field Caramuru 06_BM-202_1_DSCF1148.jpg,Empty,Empty,0.9821,True
_Field Caramuru 06_BM-202_1_DSCF1167.jpg,Empty,Empty,0.9822,True
_Field Caramuru 06_BM-202_1_DSCF1194.jpg,Empty,Empty,0.9839,True
_Field Caramuru 06_BM-202_1_DSCF1308.jpg,Empty,Empty,0.9894,True
